Username,Comment,Stemming,Translated,Sentiment_polarity,Sentiment
@Yaasiin.aburaas,HARGEYSA,hargeysa,hargeyas,0.0,neutral
@Yaasiin.aburaas,Ok,ok,ok,0.5,positive
@EdiYahoo-qq5hm,"Ngak ada mendisik ii kerso, Prabowo memang menang tlak, dia memang berpihak ke masyarakat",mendisik ii kerso prabowo menang tlak pihak masyarakat,Mendisik II Kerso Prabowo won by a landslide for the people,0.0,neutral
@EdiYahoo-qq5hm,"Semoga lapang dada, karna kemenangan pak Prabowo, itu kehendak masyarakat, yg memilih rakyat Indonesia,",moga lapang dada menang prabowo hendak masyarakat pilih rakyat indonesia,"Hopefully, Prabowo will win with the will of the people to choose the Indonesian people",0.8,positive
@user-yd8sk4iy3u,Aku tiap pilihan presiden gak pernah milih lain milik Prabowo,pilih presiden pilih milik prabowo,"choose the president, choose Prabowo's",0.0,neutral
@user-hq1sx3yh8u,Semoga pa Prabowo selalu sehat sepanjang menjadi pemimpin.Prabowo menang Rakyat senang.😂🙏,moga prabowo sehat pimpin prabowo menang rakyat senang,"I hope Prabowo is healthy and leads Prabowo to victory, the people are happy",0.65,positive
@rumiatitukiyo7935,"Sudah saya ramalkan dengan hasil survey2  berdasarkan hasil di jatim 70% an dan jateng 50%an...Prabowo Gibran dari hasil survey disimpulkan 2 propinsi sebagai kunci keberhasilan 50%+70% = 120% : 2 = 60% an untuk pasangan PRABOWO GIBRAN.,🙏💪🏽👍",ramal hasil survey2 dasar hasil jatim an jateng an prabowo gibran hasil survey simpul propinsi kunci hasil an pasang prabowo gibran,"forecast the results of basic surveys, results of East Java and Central Java and Prabowo Gibran, results of the key provincial node survey, results of Prabowo Gibran's pairs",0.0,neutral
@ibunda085,Allah ngak rindho kalau orang jujur di dholimmi,allah rindho orang jujur dholimmi,Allah bless honest people dholimmi,0.6,positive
@ErdanSuanto,Smoga pak prabowo gibran menang ✌✌✌,moga prabowo gibran menang,I hope Prabowo Gibran wins,0.3,positive
@user-pq2tr8zz3y,Terima kekalaha. Dengan baik,terima kekalaha,accept defeat,0.0,neutral
@Sam-db1fe,Sebagi WNI yg punya jiwa demokrasi harusxx legowo bila kalah atw menang....gak usahlah banyak kalimat kalimat pincang...org bodohpun bisa tau bhw ambisi  dn ego bisa nampak melalui ucapan ucapan ..😂😂,bagi wni jiwa demokrasi harusxx legowo kalah menang usah kalimat kalimat pincang orang bodoh tau ambisi ego tampak ucap ucap,"For Indonesian citizens, the soul of democracy must be willing to lose and win, no need for lame sentences, stupid people, ambition, ego, visible words",-0.06249999999999997,negative
@SugimantoAjah,Karena Rakyat dah tau bapak iku calon cari yg tegas dah kaya semua Rakyat gitu gak ada koropsi lur,rakyat tau iku calon cari kayak rakyat koropsi lur,people know that candidate is looking for people like corruption lur,0.0,neutral
@user-yf2es4bp7p,"Siapapun yg jdi prisiden bagi sya gak masalah,,,yg penting amanah lahirbatin nya",prisiden masalahyg amanah lahirbatin,problem president who is trustworthy physically and spiritually,0.0,neutral
@ijaljal2530,Klo ad orng curang  biar di azap sama allah.. Macharakat amin aj..,orang curang biar azap allah macharakat amin,"cheating people, let God punish the people, amen",0.0,neutral
@susantosanto5826,"Yg terpenting justru rakyat jelata  , bukan politisi , bukan mahasiswa , bukan elit  kalau nggak ada rakyat jelata yg buanyak itu buat apa politisi ,mahasiswa,elit politik. Mau jalan sendiri?",penting rakyat jelata politis mahasiswa elit rakyat jelata buanyak politis mahasiswaelit politik jalan,important political common people elite students common people many political students elite political street,0.042857142857142864,positive
@suarnomar9494,Itu udah biasa yang kalah pasti cemas yang menang pasti bahagia lah.gitu ko heran sij,kalah cemas menang bahagia heran sij,"lose, worry, win, be happy, be surprised, sij",0.5666666666666668,positive
@user-pc5gj2jk7j,Alhamdulillah selamat pak saya selalu mendukung mu pak 🎉🎉🎉,alhamdulillah selamat dukung mu,"thank God, congratulations, support you",0.0,neutral
@mimirano3948,"Suda lumra dan Suda biyasa setiyap ada pemiluan ,pasti yg kalah selalu bilang ya Ada ke curangan ,bukan Kali ini Saja ,dulu ke pah Jokowi juga gitu bilang ya curang Ini itu",lumra biyasa setiyap milu kalah bilang curang kali pah jokowi bilang curang,"Lumra usually says every time he loses he is cheating, Pak Jokowi says he is cheating",-0.275,negative
@warnitawarita-tx6bz,Ngomong opo kue wis kalah ngakune menang bercermin dong ANGEL TUTURANE,omong opo kue wis kalah ngakune menang cermin angel tuturane,It's hard to say whether the cake has lost or won the mirror,-0.2916666666666667,negative
@safingi1185,tidak ada kecurangan semuwa disak sikan ada aparat pulisi smuwaya lengkap,curang semuwa sak sikan aparat pulisi smuwaya lengkap,cheating all over the whole police force,0.2,positive
@markusmkw6903,Titip pesan Kepada Prabowo kalau sudah menang jangan membunuh Rakyat Wets Papua jangan pakai sistem ORDE Lama atau sistem Sueharto ya ? Pa,titip pesan prabowo menang bunuh rakyat wets papua pakai sistem orde sistem sueharto,send the message that Prabowo wins to kill the people of West Papua using Suharto's system of order,0.3,positive
@user-xq7zq2jy8g,PPRREETT ..PREEEPPEEETT.......PPRREEEETT....PPRREEEPPEEEETTT.      MUNAAFFIIIKKK.  LLIIICCIIIKK.   MMEENNJIIIJIIIKKAANN,pprreett preeeppeeett pprreeeett pprreeeppeeeettt munaaffiiikkk lliiicciiikk mmeennjiiijiiikkaann,pprreett preeeppeeeett pprreeeett pprreeeppeeettt munaffiikkk lliiicciiikk mmeennjiiijiiikkaann,0.0,neutral
@user-hv3rw5zo8w,klau saya bisa nasihati curang atau tidak derajat para partai sama semua sebatas menghalalkan segala cara ngoceh sana sini.udh cape rakyatbsebatas d ajak2...,nasihat curang derajat partai batas halal oceh capek rakyatbsebatas ajak2,"Cheating advice on party levels is borderline halal, the people's tired chatter is limited to mere teasing",-0.3238095238095238,negative
@kembarselian4382,Masalah kalah &amp; menang tdk Ada masalah yg Jelas perjalanan demokrasi berjalan dgn baik adil &amp; jujur.,kalah menang jalan demokrasi jalan adil jujur,"lose, win, the democratic path, the fair path, the honest path",0.7000000000000001,positive
@user-hv3rw5zo8w,"cuma orng2 haus kekuasaan yg tidak menerima kekalahan,uang abis banyak....jaman udah tau setidaknya jika meremehkan kepercayaan rakyat kalian tanggung akibatnya allah akan memberi cara untuk orng yg d dzolimi ngakuanya ngebela rakyat malah ngumpulin uang rakyat...",orng2 haus kuasa terima kekalahanuang habis jaman tau remeh percaya rakyat tanggung akibat allah orang dzolimi ngakuanya bela rakyat ngumpulin uang rakyat,orng2 thirsty for power accept defeat outdated know trivial believe the people bear the consequences of allah dzolimi people claim to defend the people collect people's money,-0.4000000000000001,negative
@user-hv3rw5zo8w,maaf bang orng politikus sebatas haus kekuasan jika kalian ingin usaha yg jelas tinggal merapatkan barisan jangan buat kegaduhan udah jelas surat suara pasti d kawal ketat setidaknya kita saling memaapkan.entar ketinggalan udah tau uang kalian abis banyak.,maaf abang orang politikus batas haus kuas usaha tinggal rapat baris gaduh surat suara kawal ketat memaapkan entar tinggal tau uang habis,"sorry bro, politicians are borderline thirsty for business brushes, all that's left is tight rows, noisy ballot papers, strict control, forgive me for a while, just know the money is running out",-0.2261904761904762,negative
@jjjjj972,Bosses uang saya rp 500 bisa di rubah menjadi rp 5000000 tuta ga.  <br>Kpu kan jago merubah angka 👍👍👍👍👍👍👍,bosses uang rp rubah rp tuta kpu jago rubah angka,bosses rp money fox rp tuta kpu good at changing numbers,0.7,positive
@akungoogle9125,Siapapun yg memimpin klo cuma sndrian tak kan mmpu.,pimpin sndrian mmpu,lead alone mmpu,0.0,neutral
@jjjjj972,Hoax,hoax,hoax,0.0,neutral
@puryantopuryanto4273,Artinya kubu 01 apapun keputusan KPU tetap bikin Gaduh......sampai 01 menang?? Inilah Perubahan isi kepala dirubah ke Dengkul,kubu apa putus kpu bikin gaduh menang ubah isi kepala rubah dengkul,"What side do you break up when you make noise and win, change the contents of the fox's head",0.8,positive
@praptowiyono2556,Masalah bansos dicurah bagi rakyat itu hak negara buat rakyat jokowi itu sayang rakyat,bansos curah rakyat hak negara rakyat jokowi sayang rakyat,"social assistance for the people, the state's rights, the people, Jokowi loves the people",0.03333333333333333,positive
@praptowiyono2556,Pemilu daripak harto sampe sekarang gak ada jordelnya itu cuman sifat orang kalah RAKYATMU sudah pintar semua mileh dari hati maseng maseng,milu daripak harto jordelnya cuman sifat orang kalah rakyat pintar mileh hati maseng maseng,"Milu daripak harto jordelnya is just the nature of losers, people are smart, have a heart, and are lazy",-0.07857142857142858,negative
@praptowiyono2556,Rakyat solo sayang pada gibran jadi walikota di solo bangunan sangat berubah solo taon yang lalu sama sekarang jaoh banget boktinya,rakyat solo sayang gibran walikota solo bangun ubah solo jaoh banget boktinya,"The people of Solo love Gibran, the mayor of Solo, wake up and change Solo, it's so far away",0.3,positive
@arifjenggot1244,"Klk kalah2 aja MASZE, RAKYAT sudah terlampau kecewa dengan PDI P dari segala hal yg notabene rakyat kecil yg semakin tergencet oleh kebijakan dan kebusukan anggota PDI P yg ada d dalam Parlemen pemerintahan. Sekarang saat nya membalas kubu PDI P dengan kemenangan PORORO.",kelak kalah2 masze rakyat lampau kecewa pdi p notabene rakyat gencet bijak busuk anggota pdi p parlemen perintah balas kubu pdi p menang pororo,"In the future, the people will lose in the past, they will be disappointed in the PDI P, in fact the people will bully the wise rotten members of the PDI P parliament, order to retaliate, the PDI P camp will win, Pororo",0.1,positive
@praptowiyono2556,Kalo paslon capres dancawapres gak percaya  capres cawapres satu dan tiga kelihatan gapercaya RAKYAT petugas TPS dansaksi capek sekali mengaman kan suwara TPS,paslon capres dancawapres percaya capres cawapres gapercaya rakyat tugas tps dansaksi capek kam suwara tps,"The presidential and vice presidential candidates believe that the presidential and vice presidential candidates don't trust the people, the duties of the polling station and the witnesses are tired of you, Suwara TPS",-0.4,negative
@jarwanto3322,"Klo kalah ya kalah aja, gak usah bilang curang curang,",kalah kalah bilang curang curang,lose lose say cheat cheat,0.0,neutral
@praptowiyono2556,Pemilu dari pak harto netizen baca semua mengandong cacat 50/ persen pilihan RAKYAT jangan bilang curang,milu harto netizen baca andong cacat persen pilih rakyat bilang curang,milu harto netizens read andong disabled percent vote people say cheating,-0.2,negative
@praptowiyono2556,AYO bersat bangon negara jangan emosi bilang curang dan curang siapa yang menang itu untok negara,ayo bersat bangon negara emosi bilang curang curang menang untok negara,let's wake up the country emotionally saying cheating cheated to win for the country,0.4,positive
@praptowiyono2556,Rakyamu yang tugas dikota dankampong yang dibawah sman saja para elit politik masih menghujat paslon  laen ayo sadar menang kalah itu biasa ayo bangon NEGARAMU,rakyamu tugas kota dankampong bawah sman elit politik hujat paslon ayo sadar menang kalah ayo bangon negara,"Your people's duties in lower cities and villages are that political elites blaspheme candidate pairs, come on, be aware, win and lose, come on, build the country",0.35000000000000003,positive
@praptowiyono2556,Haros terima kasih rakyat yang jadi saksi masarakatmu capek loyang tugas di TPS,haros terima kasih rakyat saksi masarakatmu capek loyang tugas tps,"I must thank the people, witnesses, your community is tired of carrying out polling station duties",-0.4,negative
@praptowiyono2556,Akar rumpotnya beberapa bulan ini orang dariPDI banyak yang menghina jokowi dan gibran masarakat pindah haluan ke paslon O 2 jokowi sudah baek lo,akar rumpotnya orang daripdi hina jokowi gibran masarakat pindah haluan paslon o jokowi lo,"the grass roots of the people rather than despicable Jokowi Gibran, the community has changed direction with Jokowi's candidate pair",0.0,neutral
@hananchannel2307,3 x memilih pak Prabowo...2 x kalah..yg ke 3 nya jelas memang Pak Prabowo untuk Indonesia. No paslon 02 Menang Satu Putaran❤❤,kali pilih prabowo kali kalah prabowo indonesia no paslon menang putar,"Prabowo voted every time he lost, Prabowo Indonesia, no candidate pair won, spin",0.0,neutral
@risalmartin3885,"iya kenapa jadi banyak fitnah atas kemenangan sementara Capres no. 2 , bahwa KPU banyak melakukan kecurangan kasian jajaran penyelenggara sudah banyak yg berkorbanan bahkan sampai ada yang meninggal Dunia semoga kalian disejajarkan dengan pengorbanan nya para Pahlawan Amin yaa Robbal Alaamiin",iya fitnah menang capres no kpu curang kasihan jajar selenggara korban tinggal dunia moga sejajar korban pahlawan amin robbal alaamiin,yes slander won the presidential candidate no KPU cheated sorry for the organizers of the victims living in the world hopefully they are equal to the victims of the heroes amen robbal amen,-0.25,negative
@floalfredo9980,"Ketika Pak Jokowi jadi Presiden, kadrun pada berani caci maki dan hina2 Presiden tp Pak Jokowi hanya legowo terima semuanya karena mungkin latar belakangnya adalah orang sipil. Tetapi kali ini Kadrun jangan main2 dengan Prabowo, berani caci maki dan hina simbol negara kalian akan berhadapan dengan Presiden yg latar belakangnya adalah seorang Militer yg sdh tentu jiwa Nasionalismenya teguh utk mempertahankan keutuhan NKRI.<br>Oleh karena itulah saya memilih Probowo sebagai Presiden NKRI periode 5 Tahun ke depan.",jokowi presiden kadrun berani caci maki hina2 presiden jokowi legowo terima latar belakang orang sipil kali kadrun main prabowo berani caci maki hina simbol negara hadap presiden latar belakang militer jiwa nasionalisme teguh tahan utuh nkri pilih probowo presiden nkri periode,Jokowi President Kadrun dares to insult insults. President Jokowi Legowo accepts civilian background,0.0,neutral
@user-my7ug6yh3p,Paslon 02 menang karena curang.banyak bukti2 kecurangannya.mebanh Krn curang itu di nyatakan tidak sak berarti gugur otomatis Paslon 01 yg menang secara sah,paslon menang curang bukti curang mebanh curang sak gugur otomatis paslon menang sah,"The candidate pair won by cheating, the proof of cheating is cheating, the candidate will be automatically eliminated and the candidate has won legally",0.2,positive
@mhdiqbal471,Hormati masyarakat Indonesia memilih.sebab negara demokrasi memberikan kesempatan kepada seluruh masyarakat memilih.ada yang memilih partai namun memilih presiden yang tidak di dukung oleh partainya.jadi kita harus menerima kenyataan bahwa rakyat Indonesia cermat memilih presiden yang berkelanjutan .dari pada perubahan yang di janjikan,hormat masyarakat indonesia pilih negara demokrasi sempat masyarakat pilih pilih partai pilih presiden dukung partai terima nyata rakyat indonesia cermat pilih presiden lanjut ubah janji,"Respect the Indonesian people, choose a democratic country, the people can choose, choose a party, choose the president, support the party, accept the reality, the Indonesian people carefully choose the president, continue to change promises",-0.1,negative
@user-cr6dt6ks1n,Jangan sebut banson mulu dong dan yang gratis itu kami tidak pernah merasakan  tolong kedepan nya untuk presiden terpilih bapak prabowo turun kan harga barang supaya yg seperti kami kaya tidak  miskin juga tidak dan setiap hari kami mencari uang  hanya mencicil  hutang,banson mulu gratis rasa tolong depan presiden pilih prabowo turun harga barang kayak miskin cari uang cicil hutang,free banson mulu feel help in front of the president elect Prabowo lowering the price of goods like poor people looking for money to pay off debts,0.2666666666666667,positive
